Año_Transfer,Periodo_de_corte,Nit_Transfer,Name_Entidad,Codigo_Departamento,Departamento,Codigo_del_Impuesto,Concepto,Tipo_Sorteo,ValorTransferido,Mes
2020,1,899999270,Lotería de Bogotá,81,Arauca,1,Impuesto a foráneas,Ordinario,921000,Enero
2020,1,809008775,Lotería del Tolima,18,Caquetá,1,Impuesto a foráneas,Ordinario,451575,Enero
2020,1,899999270,Lotería de Bogotá,95,Guaviare,1,Impuesto a foráneas,Ordinario,438000,Enero
2020,1,891500650,Lotería del Cauca,5,Antioquia,1,Impuesto a foráneas,Ordinario,13275900,Enero
2020,1,890201725,Lotería Santander,73,Tolima,1,Impuesto a foráneas,Ordinario,1428375,Enero
2020,1,890201725,Lotería Santander,63,Quindio,1,Impuesto a foráneas,Ordinario,563250,Enero
2020,1,890201725,Lotería Santander,68,Santander,3,Impuesto a ganadores,Ordinario,104438727,Enero
2020,1,860037234,Lotería de Cundinamarca,68,Santander,1,Impuesto a foráneas,Ordinario,9732600,Enero
2020,1,899999025,Lotería de la Cruz Roja,97,Vaupés,1,Impuesto a foráneas,Ordinario,4125,Enero
2020,1,890980058,Lotería de Medellín,88,San Andrés,1,Impuesto a foráneas,Ordinario,2961000,Enero
2020,1,800240153,Lotería del Risaralda,13,Bolívar,1,Impuesto a foráneas,Ordinario,1886175,Enero
2020,1,800244699,Lotería del Huila,76,Valle Del Cauca,1,Impuesto a foráneas,Ordinario,15758100,Enero
2020,1,860037234,Lotería de Cundinamarca,70,Sucre,1,Impuesto a foráneas,Ordinario,3801600,Enero
2020,1,899999270,Lotería de Bogotá,17,Caldas,1,Impuesto a foráneas,Ordinario,5077875,Enero
2020,1,899999025,Lotería de la Cruz Roja,99,Vichada,1,Impuesto a foráneas,Ordinario,1875,Enero
2020,1,890980058,Lotería de Medellín,5,Antioquia,9,Premios No Reclamados,Ordinario,140627239,Enero
2020,1,890000474,Lotería del Quindio,52,Nariño,1,Impuesto a foráneas,Ordinario,1282200,Enero
2020,1,899999270,Lotería de Bogotá,8,Atlántico,1,Impuesto a foráneas,Ordinario,26258250,Enero
2020,1,890399027,Lotería del Valle,95,Guaviare,1,Impuesto a foráneas,Ordinario,103800,Enero
2020,1,899999270,Lotería de Bogotá,5,Antioquia,1,Impuesto a foráneas,Ordinario,57186750,Enero
2020,1,890201725,Lotería Santander,17,Caldas,1,Impuesto a foráneas,Ordinario,239625,Enero
2020,1,891500650,Lotería del Cauca,19,Cauca,3,Impuesto a ganadores,ExtraOrdinario,25635938,Enero
2020,1,899999025,Lotería de la Cruz Roja,81,Arauca,1,Impuesto a foráneas,Ordinario,539625,Enero
2020,1,809008775,Lotería del Tolima,76,Valle Del Cauca,1,Impuesto a foráneas,Ordinario,19098450,Enero
2020,1,800244699,Lotería del Huila,88,San Andrés,1,Impuesto a foráneas,Ordinario,93150,Enero
2020,1,901336159,Sorteo Extraordinario - Asociado,76,Valle Del Cauca,3,Impuesto a ganadores,Ordinario,19013992,Enero
2020,1,891500650,Lotería del Cauca,50,Meta,1,Impuesto a foráneas,Ordinario,860625,Enero
2020,1,800123949,Lotería del Meta,52,Nariño,1,Impuesto a foráneas,Ordinario,1013400,Enero
2020,1,890000474,Lotería del Quindio,63,Quindio,3,Impuesto a ganadores,Ordinario,62375885,Enero
2020,1,891801039,Lotería de Boyacá,15,Boyacá,3,Impuesto a ganadores,Ordinario,215857697,Enero
2020,1,890201725,Lotería Santander,68,Santander,2,Renta del monopolio - Porcentaje de ingresos,Ordinario,275979000,Enero
2020,1,899999270,Lotería de Bogotá,76,Valle Del Cauca,1,Impuesto a foráneas,Ordinario,36778125,Enero
2020,1,860037234,Lotería de Cundinamarca,15,Boyacá,1,Impuesto a foráneas,Ordinario,3948900,Enero
2020,1,860026634,Sorteo Extra de Colombia,73,Tolima,3,Impuesto a ganadores,ExtraOrdinario,9983550,Enero
2020,1,860037234,Lotería de Cundinamarca,94,Guainía,1,Impuesto a foráneas,Ordinario,1800,Enero
2020,1,891500650,Lotería del Cauca,20,Cesar,1,Impuesto a foráneas,Ordinario,700425,Enero
2020,1,890201725,Lotería Santander,86,Putumayo,1,Impuesto a foráneas,Ordinario,258750,Enero
2020,1,890201725,Lotería Santander,68,Santander,9,Premios No Reclamados,Ordinario,42802927,Enero
2020,1,890000474,Lotería del Quindio,41,Huila,1,Impuesto a foráneas,Ordinario,1508700,Enero
2020,1,860037234,Lotería de Cundinamarca,85,Casanare,1,Impuesto a foráneas,Ordinario,1329600,Enero
2020,1,890000474,Lotería del Quindio,25,Cundinamarca,1,Impuesto a foráneas,Ordinario,4013000,Enero
2020,1,899999025,Lotería de la Cruz Roja,70,Sucre,1,Impuesto a foráneas,Ordinario,5467500,Enero
2020,1,890000474,Lotería del Quindio,81,Arauca,1,Impuesto a foráneas,Ordinario,264600,Enero
2020,1,800123949,Lotería del Meta,17,Caldas,1,Impuesto a foráneas,Ordinario,120825,Enero
2020,1,891500650,Lotería del Cauca,86,Putumayo,1,Impuesto a foráneas,Ordinario,793350,Enero
2020,1,890201725,Lotería Santander,15,Boyacá,1,Impuesto a foráneas,Ordinario,3170250,Enero
2020,1,890980058,Lotería de Medellín,66,Risaralda,1,Impuesto a foráneas,Ordinario,11564100,Enero
2020,1,899999270,Lotería de Bogotá,18,Caquetá,1,Impuesto a foráneas,Ordinario,1320750,Enero
2020,1,800244699,Lotería del Huila,91,Amazonas,1,Impuesto a foráneas,Ordinario,39150,Enero
2020,1,800244699,Lotería del Huila,41,Huila,9,Premios No Reclamados,Ordinario,50754810,Enero
2020,1,809008775,Lotería del Tolima,5,Antioquia,1,Impuesto a foráneas,Ordinario,11154375,Enero
2020,1,890801007,Lotería de Manizales,11,Bogotá D.C.,1,Impuesto a foráneas,Ordinario,7492000,Enero
2020,1,890399027,Lotería del Valle,76,Valle Del Cauca,3,Impuesto a ganadores,Ordinario,146669714,Enero
2020,1,800244699,Lotería del Huila,95,Guaviare,1,Impuesto a foráneas,Ordinario,69750,Enero
2020,1,890980058,Lotería de Medellín,68,Santander,1,Impuesto a foráneas,Ordinario,9469800,Enero
2020,1,860037234,Lotería de Cundinamarca,97,Vaupés,1,Impuesto a foráneas,Ordinario,2100,Enero
2020,1,800123949,Lotería del Meta,25,Cundinamarca,1,Impuesto a foráneas,Ordinario,17375136,Enero
2020,1,891500650,Lotería del Cauca,19,Cauca,3,Impuesto a ganadores,Ordinario,424863372,Enero
2020,1,809008775,Lotería del Tolima,88,San Andrés,1,Impuesto a foráneas,Ordinario,95850,Enero
2020,1,890399027,Lotería del Valle,68,Santander,1,Impuesto a foráneas,Ordinario,1480800,Enero
2020,1,890399027,Lotería del Valle,11,Bogotá D.C.,1,Impuesto a foráneas,Ordinario,10453890,Enero
2020,1,809008775,Lotería del Tolima,13,Bolívar,1,Impuesto a foráneas,Ordinario,2089350,Enero
2020,1,890201725,Lotería Santander,25,Cundinamarca,1,Impuesto a foráneas,Ordinario,15303000,Enero
2020,1,809008775,Lotería del Tolima,23,Córdoba,1,Impuesto a foráneas,Ordinario,29475,Enero
2020,1,800123949,Lotería del Meta,13,Bolívar,1,Impuesto a foráneas,Ordinario,1494000,Enero
2020,1,800240153,Lotería del Risaralda,76,Valle Del Cauca,1,Impuesto a foráneas,Ordinario,28864000,Enero
2020,1,890000474,Lotería del Quindio,13,Bolívar,1,Impuesto a foráneas,Ordinario,1961700,Enero
2020,1,890801007,Lotería de Manizales,70,Sucre,1,Impuesto a foráneas,Ordinario,312375,Enero
2020,1,890000474,Lotería del Quindio,95,Guaviare,1,Impuesto a foráneas,Ordinario,115500,Enero
2020,1,809008775,Lotería del Tolima,99,Vichada,1,Impuesto a foráneas,Ordinario,96750,Enero
2020,1,809008775,Lotería del Tolima,70,Sucre,1,Impuesto a foráneas,Ordinario,352125,Enero
2020,1,800123949,Lotería del Meta,50,Meta,2,Renta del monopolio - Porcentaje de ingresos,Ordinario,143894520,Enero
2020,1,890980058,Lotería de Medellín,52,Nariño,1,Impuesto a foráneas,Ordinario,6550650,Enero
2020,1,899999025,Lotería de la Cruz Roja,73,Tolima,1,Impuesto a foráneas,Ordinario,4403250,Enero
2020,1,899999270,Lotería de Bogotá,47,Magdalena,1,Impuesto a foráneas,Ordinario,1609125,Enero
2020,1,809008775,Lotería del Tolima,73,Tolima,3,Impuesto a ganadores,Ordinario,57182205,Enero
2020,1,860037234,Lotería de Cundinamarca,88,San Andrés,1,Impuesto a foráneas,Ordinario,996600,Enero
2020,1,860037234,Lotería de Cundinamarca,19,Cauca,1,Impuesto a foráneas,Ordinario,1640700,Enero
2020,1,890201725,Lotería Santander,41,Huila,1,Impuesto a foráneas,Ordinario,629250,Enero
2020,1,890399027,Lotería del Valle,17,Caldas,1,Impuesto a foráneas,Ordinario,2396700,Enero
2020,1,800123949,Lotería del Meta,70,Sucre,1,Impuesto a foráneas,Ordinario,172350,Enero
2020,1,890980058,Lotería de Medellín,97,Vaupés,1,Impuesto a foráneas,Ordinario,81900,Enero
2020,1,891801039,Lotería de Boyacá,85,Casanare,1,Impuesto a foráneas,Ordinario,3510000,Enero
2020,1,891801039,Lotería de Boyacá,15,Boyacá,9,Premios No Reclamados,Ordinario,154521489,Enero
2020,1,800244699,Lotería del Huila,19,Cauca,1,Impuesto a foráneas,Ordinario,1776150,Enero
2020,1,800244699,Lotería del Huila,15,Boyacá,1,Impuesto a foráneas,Ordinario,304200,Enero
2020,1,890980058,Lotería de Medellín,5,Antioquia,3,Impuesto a ganadores,ExtraOrdinario,195685271,Enero
2020,1,800123949,Lotería del Meta,76,Valle Del Cauca,1,Impuesto a foráneas,Ordinario,626850,Enero
2020,1,890399027,Lotería del Valle,19,Cauca,1,Impuesto a foráneas,Ordinario,17769900,Enero
2020,1,899999270,Lotería de Bogotá,50,Meta,1,Impuesto a foráneas,Ordinario,9522375,Enero
2020,1,890801007,Lotería de Manizales,23,Córdoba,1,Impuesto a foráneas,Ordinario,119250,Enero
2020,1,890201725,Lotería Santander,13,Bolívar,1,Impuesto a foráneas,Ordinario,2620125,Enero
2020,1,860037234,Lotería de Cundinamarca,41,Huila,1,Impuesto a foráneas,Ordinario,2311800,Enero
2020,1,890980058,Lotería de Medellín,18,Caquetá,1,Impuesto a foráneas,Ordinario,747900,Enero
2020,1,800123949,Lotería del Meta,41,Huila,1,Impuesto a foráneas,Ordinario,501300,Enero
2020,1,800244699,Lotería del Huila,27,Chocó,1,Impuesto a foráneas,Ordinario,685575,Enero
2020,1,890000474,Lotería del Quindio,11,Bogotá D.C.,1,Impuesto a foráneas,Ordinario,7566000,Enero
2020,1,899999025,Lotería de la Cruz Roja,86,Putumayo,1,Impuesto a foráneas,Ordinario,620250,Enero
2020,1,891500650,Lotería del Cauca,97,Vaupés,1,Impuesto a foráneas,Ordinario,45225,Enero
2020,1,890801007,Lotería de Manizales,19,Cauca,1,Impuesto a foráneas,Ordinario,1105125,Enero
2020,1,891801039,Lotería de Boyacá,86,Putumayo,1,Impuesto a foráneas,Ordinario,722625,Enero
2020,1,890980058,Lotería de Medellín,47,Magdalena,1,Impuesto a foráneas,Ordinario,5947200,Enero
2020,1,860037234,Lotería de Cundinamarca,27,Chocó,1,Impuesto a foráneas,Ordinario,1541400,Enero
2020,1,890000474,Lotería del Quindio,44,La Guajira,1,Impuesto a foráneas,Ordinario,441300,Enero
2020,1,891500650,Lotería del Cauca,15,Boyacá,1,Impuesto a foráneas,Ordinario,346275,Enero
2020,1,890801007,Lotería de Manizales,85,Casanare,1,Impuesto a foráneas,Ordinario,350625,Enero
2020,1,899999025,Lotería de la Cruz Roja,27,Chocó,1,Impuesto a foráneas,Ordinario,1712625,Enero
2020,1,860037234,Lotería de Cundinamarca,50,Meta,1,Impuesto a foráneas,Ordinario,6723900,Enero
2020,1,800123949,Lotería del Meta,95,Guaviare,1,Impuesto a foráneas,Ordinario,553950,Enero
2020,1,890980058,Lotería de Medellín,5,Antioquia,3,Impuesto a ganadores,Ordinario,223732109,Enero
2020,1,899999025,Lotería de la Cruz Roja,54,Norte De Santander,1,Impuesto a foráneas,Ordinario,5286000,Enero
2020,1,899999025,Lotería de la Cruz Roja,94,Guainía,1,Impuesto a foráneas,Ordinario,750,Enero
2020,1,890201725,Lotería Santander,44,La Guajira,1,Impuesto a foráneas,Ordinario,508500,Enero
2020,1,809008775,Lotería del Tolima,94,Guainía,1,Impuesto a foráneas,Ordinario,15525,Enero
2020,1,800240153,Lotería del Risaralda,44,La Guajira,1,Impuesto a foráneas,Ordinario,240300,Enero
2020,1,860037234,Lotería de Cundinamarca,76,Valle Del Cauca,1,Impuesto a foráneas,Ordinario,25653900,Enero
2020,1,891500650,Lotería del Cauca,54,Norte De Santander,1,Impuesto a foráneas,Ordinario,205650,Enero
2020,1,890000474,Lotería del Quindio,86,Putumayo,1,Impuesto a foráneas,Ordinario,486600,Enero
2020,1,899999025,Lotería de la Cruz Roja,11,Bogotá D.C.,3,Impuesto a ganadores,Ordinario,171574640,Enero
2020,1,890801007,Lotería de Manizales,91,Amazonas,1,Impuesto a foráneas,Ordinario,30750,Enero
2020,1,809008775,Lotería del Tolima,11,Bogotá D.C.,1,Impuesto a foráneas,Ordinario,10919000,Enero
2020,1,890801007,Lotería de Manizales,41,Huila,1,Impuesto a foráneas,Ordinario,1893188,Enero
2020,1,899999025,Lotería de la Cruz Roja,95,Guaviare,1,Impuesto a foráneas,Ordinario,229500,Enero
2020,1,899999025,Lotería de la Cruz Roja,47,Magdalena,1,Impuesto a foráneas,Ordinario,4586625,Enero
2020,1,890201725,Lotería Santander,76,Valle Del Cauca,1,Impuesto a foráneas,Ordinario,4081500,Enero
2020,1,890201725,Lotería Santander,20,Cesar,1,Impuesto a foráneas,Ordinario,2705250,Enero
2020,1,890201725,Lotería Santander,18,Caquetá,1,Impuesto a foráneas,Ordinario,205875,Enero
2020,1,891500650,Lotería del Cauca,73,Tolima,1,Impuesto a foráneas,Ordinario,1795275,Enero
2020,1,800244699,Lotería del Huila,73,Tolima,1,Impuesto a foráneas,Ordinario,6027750,Enero
2020,1,890201725,Lotería Santander,8,Atlántico,1,Impuesto a foráneas,Ordinario,17836125,Enero
2020,1,800123949,Lotería del Meta,94,Guainía,1,Impuesto a foráneas,Ordinario,83475,Enero
2020,1,890201725,Lotería Santander,5,Antioquia,1,Impuesto a foráneas,Ordinario,2665500,Enero
2020,1,890000474,Lotería del Quindio,63,Quindio,2,Renta del monopolio - Porcentaje de ingresos,Ordinario,163923840,Enero
2020,1,891500650,Lotería del Cauca,91,Amazonas,1,Impuesto a foráneas,Ordinario,40275,Enero
2020,1,860037234,Lotería de Cundinamarca,8,Atlántico,1,Impuesto a foráneas,Ordinario,12082500,Enero
2020,1,890399027,Lotería del Valle,63,Quindio,1,Impuesto a foráneas,Ordinario,5025600,Enero
2020,1,890399027,Lotería del Valle,15,Boyacá,1,Impuesto a foráneas,Ordinario,340500,Enero
2020,1,899999025,Lotería de la Cruz Roja,41,Huila,1,Impuesto a foráneas,Ordinario,2025001,Enero
2020,1,899999025,Lotería de la Cruz Roja,66,Risaralda,1,Impuesto a foráneas,Ordinario,6124875,Enero
2020,1,890000474,Lotería del Quindio,8,Atlántico,1,Impuesto a foráneas,Ordinario,4324200,Enero
2020,1,890980058,Lotería de Medellín,5,Antioquia,2,Renta del monopolio - Porcentaje de ingresos,Ordinario,1325682000,Enero
2020,1,890000474,Lotería del Quindio,47,Magdalena,1,Impuesto a foráneas,Ordinario,685500,Enero
2020,1,860037234,Lotería de Cundinamarca,13,Bolívar,1,Impuesto a foráneas,Ordinario,10779000,Enero
2020,1,800240153,Lotería del Risaralda,95,Guaviare,1,Impuesto a foráneas,Ordinario,135000,Enero
2020,1,890201725,Lotería Santander,66,Risaralda,1,Impuesto a foráneas,Ordinario,343125,Enero
2020,1,890399027,Lotería del Valle,99,Vichada,1,Impuesto a foráneas,Ordinario,600,Enero
2020,1,891500650,Lotería del Cauca,44,La Guajira,1,Impuesto a foráneas,Ordinario,317250,Enero
2020,1,899999270,Lotería de Bogotá,11,Bogotá D.C.,3,Impuesto a ganadores,Ordinario,270935000,Enero
2020,1,890980058,Lotería de Medellín,99,Vichada,1,Impuesto a foráneas,Ordinario,129600,Enero
2020,1,860037234,Lotería de Cundinamarca,23,Córdoba,1,Impuesto a foráneas,Ordinario,5303700,Enero
2020,1,899999025,Lotería de la Cruz Roja,76,Valle Del Cauca,1,Impuesto a foráneas,Ordinario,36893250,Enero
2020,1,890000474,Lotería del Quindio,68,Santander,1,Impuesto a foráneas,Ordinario,103500,Enero
2020,1,860026634,Sorteo Extra de Colombia,13,Bolívar,3,Impuesto a ganadores,ExtraOrdinario,9983550,Enero
2020,1,860037234,Lotería de Cundinamarca,91,Amazonas,1,Impuesto a foráneas,Ordinario,115500,Enero
2020,1,890399027,Lotería del Valle,88,San Andrés,1,Impuesto a foráneas,Ordinario,158100,Enero
2020,1,899999270,Lotería de Bogotá,73,Tolima,1,Impuesto a foráneas,Ordinario,14436375,Enero
2020,1,860037234,Lotería de Cundinamarca,44,La Guajira,1,Impuesto a foráneas,Ordinario,2446800,Enero
2020,1,800240153,Lotería del Risaralda,70,Sucre,1,Impuesto a foráneas,Ordinario,259200,Enero
2020,1,891801039,Lotería de Boyacá,11,Bogotá D.C.,1,Impuesto a foráneas,Ordinario,118543000,Enero
